,train,val,test
BL-19-F07569,False,False,True
TCGA-NH-A50U-01Z-00-DX1.CA30EE72-7149-44E0-9082-AC1922ADDB09,False,False,True
TCGA-AA-3532-01Z-00-DX1.00c7a378-a7c5-4fb4-9f53-6197be81c2eb,False,False,True
BL-17-A10370,False,False,True
BL-17-F16619,False,False,True
BL-17-N36251,False,False,True
TCGA-A6-6654-01Z-00-DX1.ed491b61-7c44-4275-879b-22f8007b5ff1,False,False,True
BL-17-A44330,False,False,True
BL-16-R41787,False,False,True
BL-18-K19965,False,False,True
BL-16-M51587,False,False,True
BL-17-X18075,False,False,True
BL-17-R16055,False,False,True
BL-18-F34629,False,False,True
BL-17-D08795,False,False,True
BL-16-E00071,False,False,True
BL-18-N08950,False,False,True
TCGA-A6-6651-01Z-00-DX1.09ad2d69-d71d-4fa2-9504-80557a053db4,False,False,True
BL-16-T10705,False,False,True
BL-19-M55235,False,False,True
TCGA-AF-6655-01Z-00-DX1.c7c5a2ca-1954-4c72-b99f-3b543566f325,False,False,True
BL-19-T29259,False,False,True
BL-19-F40325,False,False,True
BL-17-R51079,False,False,True
BL-17-K11539,False,False,True
BL-15-M46151,False,False,True
BL-18-R51627,False,False,True
BL-16-R25489,False,False,True
TCGA-AA-3518-01Z-00-DX1.5aad7b19-2900-4f1c-9312-f8d8c4725449,False,False,True
BL-16-R14895,False,False,True
TCGA-A6-6142-01Z-00-DX1.e923ce20-d3c3-4d21-9e7c-d999a3742f9b,False,False,True
BL-19-M57360,False,False,True
TCGA-AA-3527-01Z-00-DX1.20035f6a-71f8-4d1f-a356-64001be9c2dd,False,False,True
BL-16-N20311,False,False,True
BL-17-W07146,False,False,True
TCGA-F4-6805-01Z-00-DX1.9927edbb-2801-4988-b113-1fdfd31a72a0,False,False,True
BL-17-D39010,False,False,True
BL-19-F16236,False,False,True
BL-19-G08307,False,False,True
BL-15-R21426,False,False,True
BL-19-K22971,False,False,True
TCGA-DM-A1D9-01Z-00-DX1.C286F663-142A-4F8E-BFCD-56E33F73F7E8,False,False,True
BL-19-T23798,False,False,True
TCGA-CK-6748-01Z-00-DX1.1dd76660-7858-470c-a27b-36586b788125,False,False,True
BL-17-W21596,False,False,True
BL-19-E22106,False,False,True
BL-16-N02506,False,False,True
BL-17-K32944,False,False,True
TCGA-AG-3582-01Z-00-DX1.2e248185-2230-479d-806e-d6687dcb70c3,False,False,True
BL-18-K15229,False,False,True
BL-18-M41810,False,False,True
BL-17-A48171,False,False,True
BL-19-R50911,False,False,True
BL-19-A10895,False,False,True
BL-19-J16659,False,False,True
BL-16-A43833,False,False,True
TCGA-CM-4746-01Z-00-DX1.c83b9795-bf45-4100-9052-a7e485e0f770,False,False,True
BL-19-R58056,False,False,True
TCGA-AA-3561-01Z-00-DX1.1b5a2925-53f9-470f-a62c-cc2e5d5abb58,False,False,True
BL-19-R53081,False,False,True
BL-15-J17766,False,False,True
BL-17-K48922,False,False,True
BL-17-M39923,False,False,True
BL-18-A01682,False,False,True
BL-17-X22140,False,False,True
TCGA-AG-A020-01Z-00-DX1.E89BD2F0-B2BB-4EED-B7F4-4D7678E282AF,False,False,True
BL-17-E54814,False,False,True
BL-17-T32946,False,False,True
BL-17-N10114,False,False,True
BL-17-R34233,False,False,True
BL-16-F01052,False,False,True
BL-19-A40087,False,False,True
BL-18-F32523,False,False,True
BL-19-W53129,False,False,True
BL-14-W48054,False,False,True
BL-16-K09053,False,False,True
BL-19-D60478,False,False,True
BL-17-N32359,False,False,True
TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6,False,False,True
BL-15-N11000,False,False,True
TCGA-EI-6883-01Z-00-DX1.cbb30a39-9428-45f0-9178-40616322b073,False,False,True
TCGA-AZ-4315-01Z-00-DX1.1a2c2771-3e59-47c3-b380-42110c545e6b,False,False,True
TCGA-AD-6548-01Z-00-DX1.4e047481-8926-48e6-9eba-46597c4cc396,False,False,True
BL-19-G33174,False,False,True
TCGA-AG-3583-01Z-00-DX1.7f30dd92-a80b-4090-82ca-7ea8e0a14094,False,False,True
TCGA-AD-6890-01Z-00-DX1.4778042f-f210-489c-bb76-b4fe16b0d500,False,False,True
TCGA-BM-6198-01Z-00-DX1.8B67F38E-AF4C-4301-9EC5-0AB575F3E728,False,False,True
BL-18-R00203,False,False,True
BL-16-G33872,False,False,True
BL-16-R04005,False,False,True
TCGA-CM-6677-01Z-00-DX1.e3428c0a-a194-4e38-b105-8244701fcc71,False,False,True
BL-16-T38477,False,False,True
BL-16-N23732,False,False,True
BL-17-E10842,False,False,True
BL-16-N11107,False,False,True
BL-15-K08068,False,False,True
BL-15-X46260,False,False,True
BL-19-R39328,False,False,True
BL-15-R37419,False,False,True
TCGA-AG-4021-01Z-00-DX1.6ba4cace-d21a-4615-bb4b-1b68673b15f0,False,False,True
BL-17-G33932,False,False,True
BL-17-J49821,False,False,True
BL-16-T23115,False,False,True
BL-17-K35830,False,False,True
BL-17-T52062,False,False,True
TCGA-AA-3685-01Z-00-DX1.57ef312b-70e0-46f5-b847-0e0ac32f1824,False,False,True
BL-17-F32365,False,False,True
BL-15-D36816,False,False,True
BL-18-T04426,False,False,True
BL-19-J16320,False,False,True
BL-16-M30459,False,False,True
BL-18-J07983,False,False,True
BL-16-M24550,False,False,True
TCGA-D5-7000-01Z-00-DX1.fb08c430-2c8c-486b-a39d-7d28c5eae189,False,False,True
TCGA-AA-3956-01Z-00-DX1.9438cc23-9537-424c-9a70-852919548387,False,False,True
BL-18-K32028,False,False,True
BL-17-G38144,False,False,True
BL-16-G43592,False,False,True
TCGA-G4-6307-01Z-00-DX1.fff548a0-8bc8-428e-a4ce-3a5d0b3f060b,False,False,True
BL-19-D31836,False,False,True
BL-18-R55632,False,False,True
BL-19-M33167,False,False,True
TCGA-AF-5654-01Z-00-DX1.2ec3177c-f20b-4c32-9e05-29283bbac185,False,False,True
BL-17-D22612,False,False,True
BL-15-M25509,False,False,True
BL-17-F27816,False,False,True
BL-15-E06642,False,False,True
BL-17-F32951,False,False,True
BL-16-F47213,False,False,True
BL-18-G10415,False,False,True
BL-17-W21890,False,False,True
TCGA-AG-A015-01Z-00-DX1.F3BAA1C8-4378-4228-A9EE-B69CA9973730,False,False,True
BL-17-J00872,False,False,True
BL-17-R15441,False,False,True
BL-15-W04255,False,False,True
BL-16-X23327,False,False,True
TCGA-AF-3914-01Z-00-DX1.d7bb7792-df51-498b-9d16-fc26e219249f,False,False,True
TCGA-AF-3914-01Z-00-DX2.493568CE-EAC1-400D-87E1-01A22F689D21,False,False,True
BL-17-F13426,False,False,True
BL-17-K13681,False,False,True
BL-17-T16469,False,False,True
TCGA-AA-A00E-01Z-00-DX1.ABFCAF2D-287A-445F-9F32-BD00D1B385C3,False,False,True
TCGA-AG-4001-01Z-00-DX1.1dbafe58-de6b-47a0-9b47-15c5f9401bef,False,False,True
BL-16-W29154,False,False,True
BL-15-F41317,False,False,True
BL-16-A27697,False,False,True
TCGA-AA-A01Q-01Z-00-DX1.4432694B-F24B-4942-91FD-27DEF1D84921,False,False,True
BL-16-X16640,False,False,True
BL-19-M49162,False,False,True
BL-17-X37826,False,False,True
BL-16-T41570,False,False,True
BL-17-G38988,False,False,True
BL-17-K26530,False,False,True
BL-17-T23386,False,False,True
TCGA-AA-A00Q-01Z-00-DX1.D427F78B-6640-400B-B8F8-B5568B1C4321,False,False,True
TCGA-AD-6963-01Z-00-DX1.7df2e133-5f24-4c0a-b7f5-5a65fe3420c9,False,False,True
BL-19-M22556,False,False,True
BL-19-R24292,False,False,True
BL-19-D56984,False,False,True
BL-17-M52442,False,False,True
TCGA-AA-3556-01Z-00-DX1.63a74b91-44e8-4ffd-8737-bcf6992183c3,False,False,True
BL-15-N34494,False,False,True
BL-15-W47581,False,False,True
BL-19-K57074,False,False,True
BL-14-J16751,False,False,True
BL-18-X47851,False,False,True
BL-19-G47711,False,False,True
BL-13-F43678,False,False,True
BL-18-X32732,False,False,True
TCGA-AA-A00L-01Z-00-DX1.4F57C465-BC1C-4774-B003-F7F29C6A69D0,False,False,True
BL-19-T22355,False,False,True
TCGA-G4-6320-01Z-00-DX1.09f11d38-4d47-44c9-b8d6-4d4910c6280e,False,False,True
BL-16-F24546,False,False,True
BL-18-K10416,False,False,True
BL-15-T34804,False,False,True
BL-15-J05825,False,False,True
BL-16-E40592,False,False,True
BL-15-A40384,False,False,True
TCGA-QG-A5YX-01Z-00-DX1.28125B5A-B696-44AE-8A86-72E2CF7B9A6A,False,False,True
TCGA-AG-3602-01Z-00-DX1.23198764-e085-441b-98e4-87fbe1c346f9,False,False,True
TCGA-AA-3494-01Z-00-DX1.E275AF20-3AA7-4191-BD1F-FFE744CA6A2F,False,False,True
BL-17-D50250,False,False,True
BL-19-X50725,False,False,True
TCGA-CA-5796-01Z-00-DX1.88141789-4240-4ab7-8db1-e4cb7ee1ebda,False,False,True
TCGA-CM-6161-01Z-00-DX1.552104aa-6fd7-4d53-918b-fe67d359815c,False,False,True
BL-17-N14426,False,False,True
BL-15-F11345,False,False,True
BL-14-F40513,False,False,True
TCGA-AA-A02W-01Z-00-DX1.3D9DD408-C389-411D-B4AC-6DC531D35BAD,False,False,True
BL-15-K27267,False,False,True
TCGA-AZ-6598-01Z-00-DX1.1fc4cd61-4524-413b-b36d-ad438785bc06,False,False,True
BL-16-A47674,False,False,True
BL-17-E09403,False,False,True
BL-17-E36197,False,False,True
BL-17-N43833,False,False,True
TCGA-AA-A00F-01Z-00-DX1.7E748515-2D18-4061-AF9A-E1446E44E7B8,False,False,True
BL-17-E43828,False,False,True
BL-19-J34091,False,False,True
BL-15-A29161,False,False,True
BL-19-D34430,False,False,True
BL-15-R26678,False,False,True
BL-14-A41330,False,False,True
BL-17-W18846,False,False,True
TCGA-A6-6650-01Z-00-DX1.92f39e59-8784-4dfd-a06f-804bebcdfb26,False,False,True
BL-17-T22608,False,False,True
BL-18-D28832,False,False,True
BL-15-W35022,False,False,True
BL-19-N37424,False,False,True
TCGA-SS-A7HO-01Z-00-DX1.D20B9109-F984-40DE-A4F1-2DFC61002862,False,False,True
BL-17-R48851,False,False,True
BL-18-R12730,False,False,True
BL-17-A27448,False,False,True
BL-15-T23867,False,False,True
BL-19-J32844,False,False,True
BL-18-J23290,False,False,True
BL-17-D44354,False,False,True
BL-19-G15857,False,False,True
TCGA-AA-3664-01Z-00-DX1.bd07e7ef-0acb-43d8-a4f6-15b3442d2ed5,False,False,True
BL-15-N36438,False,False,True
TCGA-AA-3950-01Z-00-DX1.2a81cf11-4c16-4e9e-8809-6f63152060da,False,False,True
BL-15-T38206,False,False,True
BL-15-K23588,False,False,True
BL-15-J44010,False,False,True
TCGA-AA-3548-01Z-00-DX1.41949ab5-79f2-4729-9d54-c0fca1daf124,False,False,True
BL-15-J28752,False,False,True
BL-18-F00718,False,False,True
BL-18-R19796,False,False,True
BL-14-G03861,False,False,True
BL-15-M21540,False,False,True
BL-17-A32583,False,False,True
BL-15-M35278,False,False,True
TCGA-D5-6538-01Z-00-DX1.fab8da8e-1e0a-4fb2-987c-9792c05d5a3a,False,False,True
TCGA-G4-6314-01Z-00-DX1.bea21980-9584-4382-9de3-4c5114edb10d,False,False,True
BL-14-A05364,False,False,True
BL-18-K21108,False,False,True
BL-17-K37742,False,False,True
BL-19-T13688,False,False,True
BL-15-R29287,False,False,True
BL-16-D06919,False,False,True
BL-19-A38343,False,False,True
TCGA-F5-6702-01Z-00-DX1.6f9c3c37-a762-4847-a3c6-44ea50b34eec,False,False,True
TCGA-AG-3578-01Z-00-DX1.fa579e93-e28c-4e38-8757-bd8fa1c00285,False,False,True
TCGA-NH-A6GB-01Z-00-DX1.AD90C375-54ED-4EE4-A537-59A2E3FE4BCD,False,False,True
BL-18-K12068,False,False,True
BL-17-G15428,False,False,True
BL-17-K07557,False,False,True
BL-17-R04325,False,False,True
BL-17-F03414,False,False,True
TCGA-D5-6533-01Z-00-DX1.a4b5096e-88cc-4797-b8d5-1a9cf1e74a55,False,False,True
BL-14-F37275,False,False,True
BL-19-A25965,False,False,True
TCGA-G4-6323-01Z-00-DX1.f97c27a6-9fbe-4a81-b4aa-020c25279449,False,False,True
BL-16-T20930,False,False,True
BL-19-M26951,False,False,True
BL-16-A40591,False,False,True
BL-17-W06824,False,False,True
BL-16-J36262,False,False,True
BL-15-F42843,False,False,True
TCGA-AG-A01W-01Z-00-DX1.3300D796-28C2-40E9-81BF-1793069C0FE7,False,False,True
BL-18-G54193,False,False,True
TCGA-AG-3725-01Z-00-DX1.86CF8220-F410-49E4-A840-E42AE8C5D8B2,False,False,True
TCGA-AG-3609-01Z-00-DX1.6a698ad2-cc70-4c9d-b5d8-57c2cac3d86b,False,False,True
BL-19-G48909,False,False,True
TCGA-CK-5912-01Z-00-DX1.23a955f3-a1ed-4cb3-8e49-cbb3f789f3f5,False,False,True
TCGA-AG-3581-01Z-00-DX1.2d8ba8ba-0533-41e5-b0e0-0d49ef408302,False,False,True
BL-16-T31019,False,False,True
BL-18-G09253,False,False,True
BL-19-T47422,False,False,True
TCGA-AA-3984-01Z-00-DX1.d0cb7571-c612-4410-ac03-ebe800ad6767,False,False,True
BL-14-E42872,False,False,True
TCGA-AA-3870-01Z-00-DX1.76e57cf5-6c8c-4b75-a8db-29d4522b66cb,False,False,True
BL-19-M47574,False,False,True
BL-17-M14662,False,False,True
BL-17-R17841,False,False,True
BL-17-F50852,False,False,True
BL-17-G10632,False,False,True
BL-19-F14908,False,False,True
BL-14-G03128,False,False,True
BL-19-F29573,False,False,True
BL-16-A23240,False,False,True
BL-13-K39608,False,False,True
BL-16-K01369,False,False,True
BL-17-N16730,False,False,True
BL-18-R51838,False,False,True
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387,False,False,True
BL-19-M49145,False,False,True
BL-19-T43142,False,False,True
BL-17-M02981,False,False,True
BL-19-N36028,False,False,True
BL-15-E00124,False,False,True
BL-19-N02735,False,False,True
BL-17-D04628,False,False,True
BL-15-X27888,False,False,True
BL-18-X29771,False,False,True
BL-19-N02460,False,False,True
BL-13-G43395,False,False,True
BL-14-A02657,False,False,True
BL-14-K18623,False,False,True
BL-14-E30070,False,False,True
BL-14-R30830,False,False,True
BL-14-A03550,False,False,True
BL-15-M25038,False,False,True
BL-19-J24680,False,False,True
BL-14-T38389,False,False,True
BL-17-G35616,False,False,True
BL-19-K32870,False,False,True
BL-14-M41391,False,False,True
BL-19-J21892,False,False,True
BL-18-G00028,False,False,True
BL-14-X23955,False,False,True
BL-16-W18332,False,False,True
BL-16-D03240,False,False,True
TCGA-25-2390-01Z-00-DX1.BC83304E-747C-47EC-BD80-BA0B322C8630,False,False,True
BL-17-X05243,False,False,True
BL-18-K23817,False,False,True
BL-16-R24956,False,False,True
BL-17-T27293,False,False,True
BL-16-X29423,False,False,True
BL-13-A29772,False,False,True
BL-17-N27795,False,False,True
BL-14-N23254,False,False,True
BL-16-E05647,False,False,True
BL-14-D06718,False,False,True
BL-17-T15416,False,False,True
BL-19-J40750,False,False,True
BL-18-G33926,False,False,True
BL-16-M05010,False,False,True
BL-17-T06538,False,False,True
BL-14-N41140,False,False,True
BL-15-F41967,False,False,True
BL-17-A18327,False,False,True
BL-18-W54936,False,False,True
BL-19-M60370,False,False,True
BL-18-D56159,False,False,True
BL-17-F52568,False,False,True
BL-19-D34705,False,False,True
BL-13-W28635,False,False,True
BL-15-J08596,False,False,True
BL-16-K41080,False,False,True
TCGA-42-2591-01Z-00-DX1.ea85e14f-5f0a-4ed0-9afe-025bb95fca40,False,False,True
BL-17-X28933,False,False,True
BL-15-A38201,False,False,True
BL-17-F28773,False,False,True
BL-17-G50616,False,False,True
BL-19-R50293,False,False,True
BL-17-W44278,False,False,True
BL-17-E37610,False,False,True
BL-18-G14631,False,False,True
BL-18-A43872,False,False,True
BL-19-D24352,False,False,True
BL-14-R37879,False,False,True
BL-16-T32253,False,False,True
BL-16-R32519,False,False,True
BL-17-D29808,False,False,True
BL-16-D07682,False,False,True
BL-16-X15536,False,False,True
BL-17-W34023,False,False,True
BL-16-M47590,False,False,True
BL-19-R05547,False,False,True
BL-19-F21192,False,False,True
BL-15-R18514,False,False,True
BL-15-M10230,False,False,True
BL-15-M42715,False,False,True
BL-15-T32208,False,False,True
BL-14-K31905,False,False,True
BL-19-G03217,False,False,True
BL-16-E04010,False,False,True
BL-14-M32886,False,False,True
BL-16-N49982,False,False,True
BL-16-G10165,False,False,True
BL-16-M18345,False,False,True
BL-17-K34449,False,False,True
BL-13-R28992,False,False,True
BL-14-R42249,False,False,True
BL-17-N34239,False,False,True
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5,False,False,True
BL-16-G03672,False,False,True
BL-17-J18080,False,False,True
BL-19-J37169,False,False,True
BL-13-W26787,False,False,True
BL-19-N18176,False,False,True
BL-15-W48634,False,False,True
BL-15-K08588,False,False,True
BL-18-M44498,False,False,True
TCGA-23-1109-01Z-00-DX1.FB0886B9-8108-4A74-8A29-FEA4381AD69C,False,False,True
TCGA-25-1871-01Z-00-DX1.1BF3077E-910F-4992-AD46-B6869A136E98,False,False,True
BL-14-R15438,False,False,True
BL-17-D51092,False,False,True
BL-13-N36416,False,False,True
BL-17-J05425,False,False,True
BL-19-E31308,False,False,True
BL-17-T00201,False,False,True
BL-16-D16835,False,False,True
BL-13-A35146,False,False,True
BL-17-J36938,False,False,True
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A,False,False,True
BL-16-D31298,False,False,True
BL-15-W35071,False,False,True
BL-13-W39621,False,False,True
BL-14-F09232,False,False,True
BL-14-M37880,False,False,True
BL-13-J39405,False,False,True
BL-17-W38789,False,False,True
BL-19-X13235,False,False,True
BL-16-X31297,False,False,True
BL-18-W35835,False,False,True
BL-13-F26099,False,False,True
BL-15-N33831,False,False,True
BL-16-K04012,False,False,True
BL-19-X22861,False,False,True
BL-14-E02660,False,False,True
TCGA-25-1628-01Z-00-DX1.8275623E-8A30-4ABB-8846-34DAEE43523E,False,False,True
BL-16-T02117,False,False,True
BL-14-T10097,False,False,True
BL-16-X45135,False,False,True
BL-19-M38566,False,False,True
BL-17-T25705,False,False,True
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740,False,False,True
BL-19-D34852,False,False,True
BL-16-M00082,False,False,True
BL-15-W23128,False,False,True
BL-17-K33560,False,False,True
BL-18-E23327,False,False,True
BL-19-J21615,False,False,True
BL-19-M55610,False,False,True
BL-17-G23057,False,False,True
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9,False,False,True
BL-13-F29490,False,False,True
BL-17-K26204,False,False,True
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1,False,False,True
BL-17-T16957,False,False,True
TCGA-25-2392-01Z-00-DX1.C37932E5-973F-444D-8CEB-1BED4279165E,False,False,True
BL-15-R29059,False,False,True
BL-15-K10626,False,False,True
BL-19-J14651,False,False,True
BL-13-N44727,False,False,True
BL-18-R00723,False,False,True
BL-17-J16296,False,False,True
BL-19-F04881,False,False,True
BL-14-M20214,False,False,True
BL-17-J07354,False,False,True
BL-16-T32609,False,False,True
BL-14-E09581,False,False,True
BL-14-W02217,False,False,True
BL-16-J51360,False,False,True
BL-14-R34004,False,False,True
BL-13-K44824,False,False,True
BL-19-E00688,False,False,True
BL-18-T33053,False,False,True
BL-17-K52968,False,False,True
BL-17-M43613,False,False,True
BL-15-G16395,False,False,True
BL-18-E33486,False,False,True
BL-19-D24953,False,False,True
BL-19-A27911,False,False,True
BL-16-T00399,False,False,True
BL-18-A32788,False,False,True
BL-19-F07066,False,False,True
BL-13-K33448,False,False,True
BL-16-A40623,False,False,True
TCGA-WR-A838-01Z-00-DX1.5FE22DE4-CEFB-45F6-9299-505023A8F3BA,False,False,True
BL-19-T26667,False,False,True
BL-19-G00203,False,False,True
TCGA-57-1585-01Z-00-DX1.934E0F30-F804-4CFA-92D5-41576DA6C367,False,False,True
TCGA-25-2409-01Z-00-DX1.34FFD6A9-4919-4DF5-8415-215CC833F12D,False,False,True
BL-14-A37883,False,False,True
BL-17-K34336,False,False,True
BL-16-D12587,False,False,True
BL-14-X14785,False,False,True
BL-16-N50592,False,False,True
BL-15-D46423,False,False,True
BL-17-K06163,False,False,True
BL-16-N37342,False,False,True
BL-18-W27524,False,False,True
BL-17-N47772,False,False,True
BL-19-J11959,False,False,True
BL-13-N42930,False,False,True
BL-17-K01691,False,False,True
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68,False,False,True
BL-16-F43193,False,False,True
TCGA-25-2042-01Z-00-DX1.79198B62-0E0B-46C4-8D35-FE20582B8035,False,False,True
BL-17-A29117,False,False,True
BL-17-T03590,False,False,True
TCGA-23-1029-01Z-00-DX1.0044B39A-51B3-4F76-90A9-00CDF851DE2A,False,False,True
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1,False,False,True
BL-17-X21070,False,False,True
TCGA-3P-A9WA-01Z-00-DX1.A5FDC436-7F0D-4DD2-8644-CEF1BFF9C614,False,False,True
BL-14-W47830,False,False,True
BL-18-W50769,False,False,True
TCGA-25-1633-01Z-00-DX1.B3F91D16-A9AA-479F-8326-DD3E280C8759,False,False,True
BL-16-X13300,False,False,True
BL-17-W18326,False,False,True
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB,False,False,True
BL-15-N00956,False,False,True
BL-18-X35859,False,False,True
BL-18-F49554,False,False,True
BL-19-G03300,False,False,True
BL-19-D17499,False,False,True
BL-17-J01650,False,False,True
BL-19-A44188,False,False,True
BL-18-R09021,False,False,True
BL-14-N14133,False,False,True
BL-19-E30191,False,False,True
BL-18-N18393,False,False,True
BL-17-J26180,False,False,True
TCGA-3A-A9I9-01Z-00-DX1.A6E5C217-A2CD-4F67-88FF-606E62A10926,False,False,True
TCGA-F2-7273-01Z-00-DX1.DF886C59-7915-4BA0-8382-8291F11B21C2,False,False,True
BL-16-D42772,False,False,True
BL-16-R11749,False,False,True
TCGA-2J-AAB9-01Z-00-DX1.F39B4CC5-02D0-4F38-90B5-CDF507EEABE1,False,False,True
TCGA-IB-A6UG-01Z-00-DX1.2EF1F819-ED99-40A1-A87B-79C1952E8055,False,False,True
BL-19-J05432,False,False,True
BL-17-E34967,False,False,True
BL-19-G60831,False,False,True
TCGA-IB-A5ST-01Z-00-DX1.D594ABB6-4DC6-4778-91BF-C469F54A7DED,False,False,True
BL-17-D11773,False,False,True
BL-16-W39799,False,False,True
BL-14-F08925,False,False,True
BL-17-T06945,False,False,True
BL-17-F26812,False,False,True
TCGA-3A-A9IB-01Z-00-DX1.77855A18-9E12-4F6A-8FBB-B5057656C493,False,False,True
BL-18-N03679,False,False,True
TCGA-S4-A8RP-01Z-00-DX1.A4A3DC84-98EC-49C5-860F-D3C4E16A0E29,False,False,True
TCGA-XN-A8T5-01Z-00-DX1.317CFC78-4666-4F11-BCC4-B60F5E5EB78B,False,False,True
BL-16-M50892,False,False,True
BL-19-A59437,False,False,True
TCGA-HZ-8001-01Z-00-DX1.03aae6b5-520b-4bcb-bb43-f58520ab08f4,False,False,True
TCGA-FB-AAQ2-01Z-00-DX1.D1E4B28F-CAD4-47EE-9937-B2C454278A1B,False,False,True
BL-17-J18730,False,False,True
TCGA-2J-AABK-01Z-00-DX1.AF5DE1FD-40EE-4149-8918-B53EC2DF727E,False,False,True
TCGA-Q3-AA2A-01Z-00-DX1.AED7B3D3-2279-4BA4-804B-88AC3FB86600,False,False,True
BL-18-F47821,False,False,True
TCGA-HV-A5A4-01Z-00-DX1.00C72860-A4C4-41FB-87BA-7C4381FAF2BD,False,False,True
BL-17-W09237,False,False,True
BL-19-W19857,False,False,True
BL-14-K08057,False,False,True
BL-17-E21485,False,False,True
TCGA-HZ-A49I-01Z-00-DX1.DD24EF58-28D5-4A7E-B4E8-00BBD9F15622,False,False,True
BL-16-W38714,False,False,True
BL-15-M32102,False,False,True
BL-18-D38780,False,False,True
BL-19-D11957,False,False,True
BL-19-D18164,False,False,True
BL-17-M50398,False,False,True
TCGA-IB-7651-01Z-00-DX1.1C7486E0-90C5-4EE4-A86B-FD67BF8C55FB,False,False,True
BL-17-M05411,False,False,True
BL-18-T12023,False,False,True
BL-16-M21745,False,False,True
BL-19-J49647,False,False,True
BL-19-E11397,False,False,True
BL-16-K13099,False,False,True
TCGA-HZ-A8P0-01Z-00-DX1.83C0A19C-153E-4AB3-8814-1E6053652EB2,False,False,True
BL-19-D31610,False,False,True
BL-16-K06152,False,False,True
BL-15-E19621,False,False,True
BL-18-D35894,False,False,True
TCGA-2J-AABU-01Z-00-DX1.CEA52D9E-43C5-447A-B8FA-AB07D186650E,False,False,True
BL-16-F28566,False,False,True
BL-19-R39848,False,False,True
BL-17-A09238,False,False,True
TCGA-FZ-5921-01Z-00-DX1.1120F4F2-EBDD-436F-B83F-D524C9BA887D,False,False,True
BL-19-D07440,False,False,True
BL-19-N39321,False,False,True
BL-18-W46917,False,False,True
BL-19-W51430,False,False,True
BL-19-D44197,False,False,True
